Total_Stops,Price,Duration_hours,Duration_minutes,month,day,Indigo,Air India,Jet Airways,SpiceJet,Multiple carriers,GoAir,Vistara,Air Asia
3,6093,7,35,6,15,0,0,0,0,0,1,0,0
3,10885,6,35,3,21,0,0,0,0,0,1,0,0
3,8907,9,30,1,6,0,1,0,0,0,0,0,0
3,9663,14,15,6,5,0,0,0,0,1,0,0,0
3,7160,7,5,4,27,0,0,0,1,0,0,0,0
3,11269,8,0,3,21,0,0,0,0,0,1,0,0
4,5678,1,30,1,4,0,0,0,0,1,0,0,0
4,5678,1,25,5,27,0,0,0,0,1,0,0,0
3,8907,13,15,6,6,0,1,0,0,0,0,0,0
4,3210,1,25,6,27,0,0,0,0,1,0,0,0
4,6961,2,45,5,15,0,1,0,0,0,0,0,0
3,14815,18,10,6,3,0,0,0,0,1,0,0,0
3,11467,25,40,6,5,0,0,0,0,1,0,0,0
3,9069,5,10,3,6,0,0,1,0,0,0,0,0
3,4649,5,15,1,5,0,0,0,0,0,0,1,0
4,4823,2,55,3,6,0,0,0,1,0,0,0,0
3,6528,24,0,5,21,0,1,0,0,0,0,0,0
3,22270,6,40,6,3,0,0,0,0,1,0,0,0
2,15654,17,40,9,3,0,0,0,0,1,0,0,0
3,7770,26,35,1,4,0,0,0,0,0,0,0,1
4,4804,2,35,3,5,0,0,0,1,0,0,0,0
2,10368,17,5,6,15,0,0,0,0,1,0,0,0
4,7673,3,15,3,3,0,0,0,1,0,0,0,0
4,6015,3,15,4,21,0,0,0,1,0,0,0,0
4,4804,2,35,4,24,0,0,0,1,0,0,0,0
3,13941,12,15,5,15,0,0,0,0,1,0,0,0
3,5162,3,35,9,5,1,0,0,0,0,0,0,0
3,10657,11,40,9,3,0,1,0,0,0,0,0,0
3,14781,7,5,9,5,0,0,0,0,1,0,0,0
4,2754,1,30,3,4,0,0,0,1,0,0,0,0
2,11474,16,5,12,3,0,1,0,0,0,0,0,0
3,7757,13,20,5,18,0,0,0,0,1,0,0,0
4,2228,1,25,3,4,0,0,0,0,1,0,0,0
3,10405,24,15,3,15,0,0,0,0,1,0,0,0
4,3419,2,55,6,27,0,0,1,0,0,0,0,0
3,10262,19,5,9,6,0,0,0,0,1,0,0,0
4,3100,1,30,9,6,0,1,0,0,0,0,0,0
3,11848,26,10,9,3,0,0,0,0,1,0,0,0
3,5683,11,45,9,4,0,1,0,0,0,0,0,0
3,9663,27,35,9,5,0,0,0,0,1,0,0,0
4,4544,3,0,4,24,0,0,0,0,1,0,0,0
4,4050,1,25,5,27,0,0,0,0,1,0,0,0
3,9187,12,45,9,5,0,0,0,0,0,0,0,1
3,8452,24,0,1,4,0,0,0,0,0,0,0,1
2,11668,15,55,5,18,0,1,0,0,0,0,0,0
2,13381,28,50,9,6,0,1,0,0,0,0,0,0
3,8073,14,0,5,18,0,0,0,0,0,1,0,0
4,5620,2,35,1,3,1,0,0,0,0,0,0,0
3,12739,14,35,12,6,0,0,0,0,1,0,0,0
4,5989,2,30,3,5,1,0,0,0,0,0,0,0
3,8891,22,30,5,21,0,1,0,0,0,0,0,0
4,4544,3,0,4,27,0,0,0,0,1,0,0,0
3,10262,27,0,6,6,0,0,0,0,1,0,0,0
3,9345,27,20,5,21,0,0,0,0,0,0,0,1
4,21730,2,40,1,3,0,0,0,0,0,0,0,1
3,6838,11,45,6,15,0,0,0,1,0,0,0,0
3,10943,22,25,12,3,0,1,0,0,0,0,0,0
4,3943,2,50,6,18,0,0,0,1,0,0,0,0
4,3573,2,40,6,18,0,0,0,0,0,0,1,0
4,3841,2,25,5,15,0,0,0,0,0,0,1,0
3,9646,8,25,5,21,0,0,0,0,0,1,0,0
4,4729,3,5,3,18,0,1,0,0,0,0,0,0
3,17261,10,40,6,3,0,0,0,0,1,0,0,0
3,13941,20,0,1,5,0,0,0,0,1,0,0,0
3,10844,14,50,5,21,0,0,0,0,1,0,0,0
3,14231,21,25,3,24,0,0,0,0,1,0,0,0
3,14714,6,0,12,6,0,0,0,0,1,0,0,0
3,6460,4,30,3,21,0,0,0,0,0,0,1,0
3,11467,27,10,1,5,0,0,0,0,1,0,0,0
4,3943,2,55,3,5,0,0,0,1,0,0,0,0
3,4775,4,50,4,15,0,0,0,1,0,0,0,0
4,3841,2,25,6,4,0,0,0,0,0,0,1,0
3,12284,20,0,3,18,0,0,0,0,1,0,0,0
4,4804,2,35,9,6,0,0,0,1,0,0,0,0
2,12819,23,10,6,24,0,0,0,0,1,0,0,0
3,14714,10,10,3,6,0,0,0,0,1,0,0,0
4,8040,1,30,5,27,0,0,0,0,1,0,0,0
2,16840,10,25,5,15,0,0,0,0,0,1,0,0
3,15554,5,35,6,5,0,0,0,0,1,0,0,0
3,5752,9,0,4,15,0,0,1,0,0,0,0,0
3,8452,17,45,9,5,0,0,0,0,0,0,0,1
3,11761,11,15,5,27,0,0,0,0,0,1,0,0
3,14848,6,15,6,27,0,0,0,0,0,1,0,0
3,10262,9,0,6,27,0,0,0,0,1,0,0,0
4,4668,2,40,6,6,0,0,0,0,0,0,0,1
3,9103,7,35,5,15,0,0,0,0,0,1,0,0
3,10262,14,45,12,6,0,0,0,0,1,0,0,0
3,4525,6,10,6,27,0,0,1,0,0,0,0,0
4,5228,2,45,4,27,0,1,0,0,0,0,0,0
3,19225,7,40,6,3,0,0,0,0,1,0,0,0
4,8040,1,30,9,5,0,0,0,0,1,0,0,0
3,7438,14,25,3,21,0,0,0,0,1,0,0,0
3,13135,11,30,6,3,0,0,0,0,0,1,0,0
4,6015,3,15,9,5,0,0,0,1,0,0,0,0
3,8283,8,30,5,18,0,0,0,0,0,1,0,0
4,3543,2,15,9,6,0,0,0,0,0,0,1,0
4,4148,2,45,3,27,0,0,0,1,0,0,0,0
3,7657,4,30,3,15,0,0,1,0,0,0,0,0
3,5276,3,40,12,5,0,0,0,1,0,0,0,0
3,14151,14,0,5,15,0,0,0,0,1,0,0,0
4,8040,1,30,6,21,0,0,0,0,1,0,0,0
2,8378,9,25,9,3,0,0,0,1,0,0,0,0
4,3543,2,15,9,6,0,0,0,0,0,0,1,0
4,4823,2,55,12,6,0,0,0,1,0,0,0,0
3,14388,13,20,5,15,0,0,0,0,1,0,0,0
4,3543,2,20,9,6,0,0,0,0,0,0,1,0
3,10844,6,40,12,5,0,0,0,0,1,0,0,0
3,10844,11,45,9,6,0,0,0,0,1,0,0,0
3,4957,4,55,12,6,0,0,0,0,0,0,1,0
3,6442,8,35,5,15,0,0,0,1,0,0,0,0
3,7480,16,5,5,15,0,1,0,0,0,0,0,0
3,5073,5,5,1,4,0,0,0,1,0,0,0,0
3,14781,6,5,9,5,0,0,0,0,1,0,0,0
3,9646,6,25,3,6,0,0,0,0,0,1,0,0
3,7851,9,50,1,4,0,0,0,0,1,0,0,0
4,2175,1,20,3,24,0,0,0,0,0,0,1,0
2,14424,19,25,9,5,0,1,0,0,0,0,0,0
2,13014,9,20,12,6,0,0,0,0,1,0,0,0
3,5177,16,45,6,4,0,0,0,0,1,0,0,0
3,15135,8,5,3,3,0,0,0,0,0,1,0,0
4,5228,2,50,6,21,0,1,0,0,0,0,0,0
3,22270,17,25,1,3,0,0,0,0,1,0,0,0
4,3543,2,15,6,15,0,0,0,0,0,0,1,0
2,15129,19,55,5,18,0,0,0,0,1,0,0,0
3,6093,14,20,6,15,0,0,0,1,0,0,0,0
3,11087,6,15,3,18,0,0,0,0,1,0,0,0
3,7408,12,0,6,27,0,0,0,0,0,1,0,0
3,6534,5,15,5,24,0,0,0,1,0,0,0,0
4,8016,3,0,6,18,0,0,0,0,1,0,0,0
3,8528,13,15,12,3,0,1,0,0,0,0,0,0
2,12199,26,0,9,6,0,1,0,0,0,0,0,0
3,14067,15,30,5,21,0,0,0,0,0,1,0,0
4,8016,3,0,6,15,0,0,0,0,1,0,0,0
4,5510,2,30,3,5,0,1,0,0,0,0,0,0
3,6241,24,0,3,24,0,1,0,0,0,0,0,0
3,16142,20,55,3,3,0,1,0,0,0,0,0,0
4,4804,2,40,4,21,0,0,0,1,0,0,0,0
3,6979,9,35,5,15,0,0,0,1,0,0,0,0
4,6094,3,0,4,18,0,1,0,0,0,0,0,0
4,5176,2,45,1,4,0,1,0,0,0,0,0,0
3,15136,8,0,6,3,0,0,0,0,0,1,0,0
3,10031,15,0,3,24,0,0,0,0,1,0,0,0
2,12814,37,25,3,21,0,0,0,0,1,0,0,0
3,12681,13,20,1,4,0,0,0,0,1,0,0,0
3,12402,11,50,3,21,0,0,0,0,0,1,0,0
3,13759,9,45,3,24,0,0,0,0,1,0,0,0
4,3597,2,20,6,18,0,0,0,0,0,0,1,0
4,3383,2,50,5,21,1,0,0,0,0,0,0,0
4,4668,2,50,9,5,0,0,0,0,0,0,0,1
3,9187,17,45,1,4,0,0,0,0,0,0,0,1
3,7530,13,50,3,6,0,0,0,0,0,1,0,0
3,8026,4,30,3,24,0,1,0,0,0,0,0,0
4,4319,2,50,9,4,0,0,0,0,0,0,1,0
2,13376,13,50,6,24,0,0,0,0,1,0,0,0
4,4174,2,25,6,5,0,0,0,0,0,0,1,0
4,4668,2,40,5,27,0,0,0,0,0,0,0,1
3,13062,13,55,3,21,0,0,0,0,0,1,0,0
3,12898,9,10,5,27,0,0,0,0,1,0,0,0
3,14714,13,25,6,6,0,0,0,0,1,0,0,0
2,10991,14,35,9,5,0,1,0,0,0,0,0,0
4,4030,2,55,1,5,0,0,0,0,1,0,0,0
3,6800,5,55,3,15,0,0,0,0,0,0,0,1
3,11087,26,30,9,3,0,0,0,0,1,0,0,0
3,9794,8,40,5,18,0,0,0,0,0,1,0,0
3,14388,12,10,6,5,0,0,0,0,1,0,0,0
4,4148,2,40,12,3,0,0,0,1,0,0,0,0
2,17266,23,15,3,3,0,1,0,0,0,0,0,0
3,7893,12,25,1,4,0,1,0,0,0,0,0,0
4,7229,3,0,9,5,0,0,0,0,1,0,0,0
3,9930,13,55,5,21,0,0,0,0,0,1,0,0
3,18286,14,5,3,3,0,0,0,0,0,1,0,0
4,7229,3,0,6,27,0,0,0,0,1,0,0,0
4,6216,3,10,6,24,0,0,0,0,0,0,0,1
4,4282,2,50,6,6,1,0,0,0,0,0,0,0
3,5054,4,35,5,27,0,0,0,1,0,0,0,0
3,10262,11,55,6,6,0,0,0,0,1,0,0,0
3,11410,5,40,6,6,1,0,0,0,0,0,0,0
3,14571,11,45,5,24,0,0,0,0,1,0,0,0
3,4692,6,10,6,24,0,0,1,0,0,0,0,0
3,10844,11,25,6,5,0,0,0,0,1,0,0,0
3,10844,20,20,5,21,0,0,0,0,1,0,0,0
4,6094,3,0,9,5,0,1,0,0,0,0,0,0
4,6741,3,10,1,6,0,0,0,0,0,0,0,1
3,8372,23,40,1,6,0,1,0,0,0,0,0,0
3,14067,9,35,5,21,0,0,0,0,0,1,0,0
3,10236,13,45,3,3,0,0,0,1,0,0,0,0
3,7480,12,45,3,6,0,1,0,0,0,0,0,0
3,8386,6,25,9,3,0,0,0,0,0,1,0,0
3,6795,13,50,6,6,0,0,0,0,0,1,0,0
4,4409,2,35,5,15,1,0,0,0,0,0,0,0
4,3597,2,20,9,5,0,0,0,1,0,0,0,0
4,6961,2,45,6,15,0,1,0,0,0,0,0,0
3,12692,6,35,12,6,0,0,0,0,1,0,0,0
4,4307,1,15,12,3,0,1,0,0,0,0,0,0
4,4030,3,0,5,15,0,0,0,0,1,0,0,0
2,15957,13,25,5,18,0,1,0,0,0,0,0,0
3,7832,12,35,3,21,0,0,0,0,1,0,0,0
1,12954,24,30,1,4,0,1,0,0,0,0,0,0
4,4049,1,25,12,3,0,0,0,1,0,0,0,0
3,9134,9,30,3,15,0,0,0,0,1,0,0,0
4,4409,2,30,1,5,1,0,0,0,0,0,0,0
3,14781,8,30,1,5,0,0,0,0,1,0,0,0
4,5228,2,50,4,24,0,1,0,0,0,0,0,0
4,3597,2,20,5,21,0,0,0,0,0,0,1,0
3,6795,10,15,12,6,0,0,0,0,0,1,0,0
4,3807,2,30,6,18,1,0,0,0,0,0,0,0
3,14781,7,5,1,5,0,0,0,0,1,0,0,0
3,8372,10,15,9,5,0,1,0,0,0,0,0,0
4,5000,3,15,6,24,0,0,0,1,0,0,0,0
4,5403,2,50,1,4,0,0,0,0,0,0,0,1
3,11600,10,25,3,3,0,0,0,1,0,0,0,0
3,8476,10,30,5,18,0,0,0,0,0,1,0,0
2,6593,10,55,3,15,0,1,0,0,0,0,0,0
4,7648,2,50,9,3,0,0,0,1,0,0,0,0
3,9345,11,40,1,5,0,0,0,0,0,0,0,1
3,7268,6,25,6,27,0,0,0,0,0,1,0,0
4,3210,1,30,6,6,0,0,0,0,1,0,0,0
4,7295,2,20,3,24,0,0,0,1,0,0,0,0
3,6442,7,5,6,27,0,0,0,1,0,0,0,0
3,3809,4,25,6,5,0,0,0,1,0,0,0,0
2,15119,10,30,1,3,0,1,0,0,0,0,0,0
3,9069,5,10,9,6,0,0,1,0,0,0,0,0
4,3943,2,50,6,5,0,0,0,1,0,0,0,0
2,12534,22,25,9,6,0,1,0,0,0,0,0,0
3,13714,10,0,3,6,0,0,0,0,0,1,0,0
4,2227,1,30,5,21,0,0,0,1,0,0,0,0
3,10844,26,35,5,18,0,0,0,0,1,0,0,0
3,13941,12,10,6,5,0,0,0,0,1,0,0,0
3,7832,9,30,3,21,0,0,0,0,1,0,0,0
4,3419,2,55,12,6,0,0,1,0,0,0,0,0
3,14151,24,40,5,21,0,0,0,0,1,0,0,0
3,5073,4,35,3,4,0,0,0,1,0,0,0,0
3,9922,16,5,12,5,0,0,0,0,0,0,0,1
4,4752,2,15,3,24,0,0,0,1,0,0,0,0
3,10197,10,15,5,27,0,0,0,0,0,1,0,0
4,6961,2,45,12,6,0,1,0,0,0,0,0,0
3,17493,8,0,3,3,0,0,0,0,0,1,0,0
3,13587,13,55,6,6,0,0,0,0,0,1,0,0
3,10262,12,25,6,6,0,0,0,0,1,0,0,0
2,15107,18,25,5,21,0,1,0,0,0,0,0,0
3,8452,17,45,5,15,0,0,0,0,0,0,0,1
4,3100,1,20,6,21,0,1,0,0,0,0,0,0
4,4823,2,55,5,24,0,0,0,1,0,0,0,0
4,4483,2,50,4,21,1,0,0,0,0,0,0,0
2,13243,15,20,5,18,0,1,0,0,0,0,0,0
3,5684,14,5,6,27,0,0,0,1,0,0,0,0
4,3205,1,30,3,4,0,0,0,0,1,0,0,0
3,10262,18,25,6,15,0,0,0,0,1,0,0,0
4,4823,2,50,5,21,0,0,0,1,0,0,0,0
3,15554,6,0,9,5,0,0,0,0,1,0,0,0
4,3943,2,50,6,27,0,0,0,1,0,0,0,0
3,12080,12,25,12,3,0,0,0,0,0,0,0,1
4,3383,2,50,5,27,1,0,0,0,0,0,0,0
4,2437,1,20,3,18,0,0,0,0,0,0,1,0
4,1965,1,30,1,6,0,0,0,0,0,0,1,0
3,7832,11,35,3,21,0,0,0,0,1,0,0,0
3,6442,9,20,9,6,0,0,0,1,0,0,0,0
2,12723,27,5,5,15,0,1,0,0,0,0,0,0
4,8016,2,55,12,6,0,0,0,0,1,0,0,0
2,10199,15,10,6,24,0,0,0,0,1,0,0,0
3,10842,23,15,3,24,0,0,0,0,0,0,0,1
3,7005,8,10,12,6,0,0,0,0,0,1,0,0
4,4409,2,35,3,5,1,0,0,0,0,0,0,0
3,13364,12,10,1,4,0,0,0,0,1,0,0,0
3,13377,9,30,6,27,0,0,0,0,0,1,0,0
3,10262,6,35,9,6,0,0,0,0,1,0,0,0
3,10844,7,5,5,18,0,0,0,0,1,0,0,0
3,14571,9,50,5,24,0,0,0,0,1,0,0,0
2,19329,32,5,9,3,0,0,0,0,1,0,0,0
3,4943,14,55,3,21,0,1,0,0,0,0,0,0
2,15129,9,20,5,18,0,0,0,0,1,0,0,0
3,10539,25,0,6,6,0,0,0,0,1,0,0,0
3,10031,25,25,3,24,0,0,0,0,1,0,0,0
3,9140,7,45,5,24,0,0,0,0,0,1,0,0
4,4409,2,30,4,27,1,0,0,0,0,0,0,0
4,3419,2,50,5,15,0,0,0,1,0,0,0,0
3,9646,6,25,5,15,0,0,0,0,0,1,0,0
3,13584,28,10,9,5,0,0,0,0,1,0,0,0
2,11806,26,40,5,21,0,1,0,0,0,0,0,0
3,4563,6,10,1,4,0,0,1,0,0,0,0,0
3,12898,6,35,6,27,0,0,0,0,1,0,0,0
4,6216,3,10,4,27,0,0,0,0,0,0,0,1
3,12898,15,25,5,21,0,0,0,0,1,0,0,0
3,10262,20,10,9,6,0,0,0,0,1,0,0,0
4,12526,2,50,1,3,0,1,0,0,0,0,0,0
3,11522,25,35,6,3,0,1,0,0,0,0,0,0
4,5678,1,25,12,6,0,0,0,0,1,0,0,0
4,9918,2,40,9,3,0,0,0,0,0,0,0,1
3,14781,11,5,1,5,0,0,0,0,1,0,0,0
2,8026,38,15,3,27,0,1,0,0,0,0,0,0
4,7276,2,50,3,24,0,1,0,0,0,0,0,0
3,7064,9,50,1,4,0,0,0,0,1,0,0,0
3,13062,8,0,3,21,0,0,0,0,0,1,0,0
3,12537,9,30,3,27,0,0,0,0,0,1,0,0
3,21934,5,50,3,15,0,0,0,0,1,0,0,0
3,10262,6,0,6,24,0,0,0,0,1,0,0,0
4,4878,2,35,3,6,0,0,0,0,0,0,0,1
3,14714,5,0,6,15,0,0,0,0,1,0,0,0
3,9134,8,15,3,15,0,0,0,0,1,0,0,0
4,4823,3,0,1,4,0,0,0,1,0,0,0,0
3,6093,9,0,6,27,0,0,0,0,0,1,0,0
4,3597,2,15,3,6,0,0,0,0,0,0,1,0
3,13727,7,0,9,5,0,0,0,0,0,1,0,0
4,4174,2,35,1,4,0,0,0,1,0,0,0,0
3,10262,7,30,6,27,0,0,0,0,1,0,0,0
3,11789,8,40,6,6,0,0,0,0,0,1,0,0
3,8586,13,20,1,5,0,0,0,0,1,0,0,0
1,13081,27,0,1,3,0,1,0,0,0,0,0,0
3,9314,27,10,1,5,0,0,0,0,1,0,0,0
4,5678,1,30,6,21,0,0,0,0,1,0,0,0
3,11924,9,0,5,27,0,0,0,0,1,0,0,0
3,12692,27,10,9,6,0,0,0,0,1,0,0,0
4,6478,3,5,6,24,0,0,0,0,1,0,0,0
3,4226,4,0,5,15,0,0,0,1,0,0,0,0
3,11532,5,55,9,3,0,0,0,1,0,0,0,0
4,9340,2,15,6,3,0,1,0,0,0,0,0,0
2,10368,22,55,12,6,0,0,0,0,1,0,0,0
3,13626,6,40,12,6,0,0,0,0,1,0,0,0
3,9663,5,30,5,24,0,0,0,0,1,0,0,0
2,16389,23,0,6,3,0,0,0,0,1,0,0,0
3,10197,15,10,5,18,0,0,0,0,0,1,0,0
3,7594,7,30,12,6,0,0,0,0,1,0,0,0
3,13817,14,0,12,3,0,0,0,0,1,0,0,0
4,7229,3,0,4,15,0,0,0,0,1,0,0,0
4,4282,2,50,5,15,1,0,0,0,0,0,0,0
2,13292,18,50,12,6,0,0,0,0,1,0,0,0
2,13764,17,5,6,27,0,0,0,0,1,0,0,0
3,12681,21,25,1,4,0,0,0,0,1,0,0,0
4,5198,2,55,12,5,0,0,0,0,1,0,0,0
3,12615,12,15,9,3,0,0,0,0,0,1,0,0
4,5644,2,35,4,21,0,0,0,1,0,0,0,0
3,11087,14,20,12,3,0,0,0,0,1,0,0,0
4,2227,1,30,3,5,0,0,0,0,0,0,1,0
4,8016,3,0,6,18,0,0,0,0,1,0,0,0
4,4885,2,50,9,5,0,0,0,0,0,0,1,0
4,4174,2,45,1,4,0,0,0,1,0,0,0,0
3,5162,3,40,9,5,1,0,0,0,0,0,0,0
3,10262,6,0,6,27,0,0,0,0,1,0,0,0
4,4049,1,30,6,18,0,0,0,1,0,0,0,0
3,8372,25,15,5,27,0,1,0,0,0,0,0,0
4,3419,2,55,12,6,0,0,0,1,0,0,0,0
3,5073,4,25,3,27,0,0,0,1,0,0,0,0
3,6069,5,0,6,6,0,0,0,1,0,0,0,0
3,9709,7,5,3,21,0,0,0,1,0,0,0,0
2,13014,26,55,12,6,0,0,0,0,1,0,0,0
2,13029,9,20,5,18,0,0,0,0,1,0,0,0
3,13937,13,0,5,15,0,0,0,0,0,1,0,0
3,11349,6,0,3,3,0,0,0,0,0,0,1,0
4,3597,2,15,9,6,0,0,0,0,0,0,1,0
3,14388,24,45,6,5,0,0,0,0,1,0,0,0
3,11087,26,25,9,3,0,0,0,0,1,0,0,0
3,9663,19,15,1,5,0,0,0,0,1,0,0,0
4,3943,2,50,6,6,0,0,0,1,0,0,0,0
3,8845,15,20,3,15,0,1,0,0,0,0,0,0
3,12173,16,0,3,24,0,1,0,0,0,0,0,0
3,10262,14,45,9,6,0,0,0,0,1,0,0,0
3,7242,6,25,3,21,0,0,0,0,0,1,0,0
3,7708,5,0,3,21,0,0,0,1,0,0,0,0
4,8040,1,30,6,21,0,0,0,0,1,0,0,0
4,3597,2,15,12,5,0,0,0,0,0,0,1,0
4,3841,2,30,5,27,0,0,0,0,0,0,1,0
3,10203,26,55,5,15,0,1,0,0,0,0,0,0
3,7173,5,45,4,27,0,0,0,1,0,0,0,0
4,1965,1,30,9,6,0,0,0,0,0,0,1,0
3,5054,5,5,6,6,0,0,0,1,0,0,0,0
3,27992,15,35,1,3,0,0,0,0,1,0,0,0
3,7341,25,0,9,5,0,0,0,0,1,0,0,0
4,3919,2,50,3,6,0,0,0,0,0,0,1,0
3,12242,13,20,3,27,0,0,0,0,1,0,0,0
3,13067,28,50,5,18,0,0,0,0,1,0,0,0
2,18804,7,20,6,24,0,0,0,0,1,0,0,0
4,5645,2,30,4,21,1,0,0,0,0,0,0,0
4,3597,2,20,6,24,0,0,0,1,0,0,0,0
3,13587,9,30,9,6,0,0,0,0,0,1,0,0
4,3597,2,20,6,21,0,0,0,1,0,0,0,0
3,8879,9,15,5,18,0,1,0,0,0,0,0,0
4,4319,2,40,4,21,0,0,0,0,0,0,1,0
4,2050,1,30,3,27,0,1,0,0,0,0,0,0
4,8040,1,25,3,6,0,0,0,0,1,0,0,0
3,13584,13,20,6,5,0,0,0,0,1,0,0,0
2,13014,8,55,6,6,0,0,0,0,1,0,0,0
3,9345,11,40,5,15,0,0,0,0,0,0,0,1
3,8266,13,15,6,6,0,0,0,0,0,1,0,0
4,5678,1,30,3,24,0,0,0,0,1,0,0,0
3,13377,12,30,12,6,0,0,0,0,0,1,0,0
3,9345,11,40,5,21,0,0,0,0,0,0,0,1
3,7191,6,55,5,15,0,0,0,1,0,0,0,0
3,7845,7,50,3,27,0,0,0,0,0,1,0,0
4,7229,2,55,5,21,0,0,0,0,1,0,0,0
3,10981,15,50,1,3,0,1,0,0,0,0,0,0
3,14178,14,35,9,6,0,0,0,0,1,0,0,0
3,8784,13,30,3,21,0,0,0,1,0,0,0,0
3,13941,8,40,12,5,0,0,0,0,1,0,0,0
3,13067,22,45,5,21,0,0,0,0,1,0,0,0
4,4995,1,30,6,27,0,0,0,0,1,0,0,0
2,12488,24,45,3,6,0,1,0,0,0,0,0,0
3,7870,15,55,9,6,1,0,0,0,0,0,0,0
4,6094,2,50,12,5,0,1,0,0,0,0,0,0
3,5608,7,15,12,6,0,0,0,0,1,0,0,0
3,6112,5,50,3,3,0,0,1,0,0,0,0,0
3,16736,15,20,6,3,0,0,0,0,1,0,0,0
3,8452,14,25,12,6,0,0,0,0,0,0,0,1
3,9314,21,25,9,5,0,0,0,0,1,0,0,0
4,3850,2,20,5,21,0,0,0,1,0,0,0,0
3,5963,8,40,3,21,0,0,0,0,1,0,0,0
2,9968,38,15,5,21,0,1,0,0,0,0,0,0
4,9564,3,15,5,18,0,0,0,0,1,0,0,0
2,6610,14,40,6,3,0,0,0,1,0,0,0,0
3,5226,4,55,9,3,0,0,0,1,0,0,0,0
3,14231,12,25,3,24,0,0,0,0,1,0,0,0
2,13376,22,0,6,15,0,0,0,0,1,0,0,0
3,6674,15,40,5,27,0,0,0,1,0,0,0,0
3,7408,13,0,6,15,0,0,0,0,0,1,0,0
2,15170,23,5,5,24,0,1,0,0,0,0,0,0
4,3597,2,20,1,6,0,0,0,1,0,0,0,0
2,12778,16,50,12,3,0,1,0,0,0,0,0,0
4,7229,3,0,9,6,0,0,0,0,1,0,0,0
4,8016,3,0,6,15,0,0,0,0,1,0,0,0
4,4804,2,35,5,27,0,0,0,1,0,0,0,0
4,8016,3,0,6,21,0,0,0,0,1,0,0,0
4,5645,2,35,9,6,1,0,0,0,0,0,0,0
3,22270,6,5,9,3,0,0,0,0,1,0,0,0
3,14151,9,35,6,6,0,0,0,0,1,0,0,0
3,5406,5,30,6,4,0,0,0,0,1,0,0,0
3,5567,16,5,3,24,0,1,0,0,0,0,0,0
3,6171,11,15,3,27,0,0,0,1,0,0,0,0
4,4423,2,40,6,15,0,0,0,0,0,0,1,0
3,5177,13,45,6,4,0,0,0,0,1,0,0,0
3,6795,7,45,12,6,0,0,0,0,0,1,0,0
4,3625,2,50,5,27,0,0,0,0,0,0,1,0
3,12373,22,35,5,18,0,0,0,0,1,0,0,0
3,4963,5,15,9,5,0,0,0,0,0,0,1,0
4,2227,1,30,5,27,0,0,0,1,0,0,0,0
3,11200,10,30,6,27,0,0,0,0,0,1,0,0
3,7174,5,20,9,5,0,1,0,0,0,0,0,0
2,13748,37,20,3,3,0,1,0,0,0,0,0,0
3,9856,15,25,5,27,0,0,0,0,0,1,0,0
2,15170,19,45,5,18,0,1,0,0,0,0,0,0
3,6442,14,55,1,6,0,0,0,1,0,0,0,0
3,12898,25,30,5,27,0,0,0,0,1,0,0,0
4,7229,3,0,1,6,0,0,0,0,1,0,0,0
3,10703,24,40,12,5,0,0,0,0,1,0,0,0
4,6297,2,15,9,3,0,0,0,1,0,0,0,0
3,9314,21,35,6,5,0,0,0,0,1,0,0,0
4,6138,2,45,3,15,0,0,0,0,0,0,0,1
3,6838,11,45,6,24,0,0,0,1,0,0,0,0
2,52285,8,20,6,3,0,0,0,0,1,0,0,0
3,13377,11,30,9,6,0,0,0,0,0,1,0,0
2,10975,23,40,5,18,0,1,0,0,0,0,0,0
3,13817,15,35,12,3,0,0,0,0,1,0,0,0
3,7532,27,20,3,21,0,1,0,0,0,0,0,0
3,10197,15,10,5,15,0,0,0,0,0,1,0,0
3,9663,8,40,9,6,0,0,0,0,1,0,0,0
3,13727,8,0,5,15,0,0,0,0,0,1,0,0
3,8330,14,5,9,5,0,0,0,1,0,0,0,0
4,4823,2,55,5,21,0,0,0,1,0,0,0,0
3,6206,8,20,5,27,0,0,0,1,0,0,0,0
3,10877,7,35,6,6,0,0,0,0,0,1,0,0
3,13817,13,20,12,3,0,0,0,0,1,0,0,0
4,6478,3,0,6,27,0,0,0,0,1,0,0,0
2,8577,18,35,9,4,0,1,0,0,0,0,0,0
3,16079,21,10,5,21,0,0,0,0,1,0,0,0
3,15077,12,35,6,3,0,0,0,0,0,1,0,0
3,7064,15,45,1,4,0,0,0,0,1,0,0,0
3,9663,18,10,5,21,0,0,0,0,1,0,0,0
2,11552,21,45,6,3,0,1,0,0,0,0,0,0
3,10262,22,5,12,6,0,0,0,0,1,0,0,0
3,5899,6,20,4,15,0,0,0,0,0,0,1,0
3,13817,15,30,12,3,0,0,0,0,1,0,0,0
3,8610,24,0,1,5,0,0,0,0,0,0,0,1
3,12373,19,25,9,5,0,0,0,0,1,0,0,0
3,5673,4,55,5,27,0,0,0,0,0,0,1,0
3,7927,22,30,1,4,0,0,0,0,0,0,0,1
3,10262,16,45,6,24,0,0,0,0,1,0,0,0
3,12373,20,25,9,5,0,0,0,0,1,0,0,0
3,12704,26,35,1,3,0,1,0,0,0,0,0,0
3,6612,25,15,9,5,0,1,0,0,0,0,0,0
4,4823,2,55,9,6,0,0,0,1,0,0,0,0
3,10262,9,0,3,6,0,0,0,0,1,0,0,0
3,6388,5,10,3,21,0,0,0,1,0,0,0,0
